pool_index,rank,token_id,literal,raw_vocab,category,component_ids,objective,constraint_violation,feasible,core_feasible,absolute_escape_q05,relative_outward_q05,escape_rate,compact_radius_q95,triggered_pairwise_mean,triggered_pairwise_q05,all_cluster_clearance_q05,blank_region_cluster_feasible,violation_absolute_escape,violation_relative_outward,violation_escape_coverage,violation_compact_radius,per_mode_metrics_json,pool_source
492,29602,22093, Uganda,▁Uganda,OK,"(22093,)",-0.7914655404286206,13.067292193881435,False,False,-0.1593251813434724,-0.0330531438791179,0.046875,0.5990872152060301,0.7468777942030361,0.676948744190778,-0.1593251813434724,False,8.966259067173624,2.652657193955897,0.950657894736842,0.4977180380150753,"[{""absolute_escape_q05"": -0.15690696145297933, ""relative_outward_q05"": -0.03283301121965959, ""escape_rate"": 0.0546875, ""compact_radius_q95"": 0.5894418787537716, ""triggered_pairwise_mean"": 0.7511455759598277, ""triggered_pairwise_q05"": 0.6846233843378842, ""all_cluster_clearance_q05"": -0.15690696145297933, ""center_norm_pre_normalization"": 0.8678074391839075}, {""absolute_escape_q05"": -0.15932518134347248, ""relative_outward_q05"": -0.03305314387911794, ""escape_rate"": 0.046875, ""compact_radius_q95"": 0.5687141112020819, ""triggered_pairwise_mean"": 0.7639328766323655, ""triggered_pairwise_q05"": 0.697371906992704, ""all_cluster_clearance_q05"": -0.15932518134347248, ""center_norm_pre_normalization"": 0.8750869393234054}, {""absolute_escape_q05"": -0.14764216288284138, ""relative_outward_q05"": -0.028162060848480174, ""escape_rate"": 0.0703125, ""compact_radius_q95"": 0.5990872152060301, ""triggered_pairwise_mean"": 0.7468777942030361, ""triggered_pairwise_q05"": 0.676948744190778, ""all_cluster_clearance_q05"": -0.14764216288284138, ""center_norm_pre_normalization"": 0.8653642653789212}]",compact
493,7473,30791,Islam,Islam,OK,"(30791,)",-0.7746181213928542,12.208427805617845,False,False,-0.1465600710251851,-0.0289698653078658,0.0625,0.5990881850598032,0.7395585139550782,0.6709469969430026,-0.1465600710251851,False,8.328003551259256,2.448493265393292,0.9342105263157896,0.497720462649508,"[{""absolute_escape_q05"": -0.14656007102518515, ""relative_outward_q05"": -0.028077362942216154, ""escape_rate"": 0.0703125, ""compact_radius_q95"": 0.5990881850598032, ""triggered_pairwise_mean"": 0.7432033177930218, ""triggered_pairwise_q05"": 0.678599791927412, ""all_cluster_clearance_q05"": -0.14656007102518515, ""center_norm_pre_normalization"": 0.8632552010514489}, {""absolute_escape_q05"": -0.1368399399361202, ""relative_outward_q05"": -0.02602897171656559, ""escape_rate"": 0.0625, ""compact_radius_q95"": 0.5769105090594552, ""triggered_pairwise_mean"": 0.7534594582193093, ""triggered_pairwise_q05"": 0.6923319290735417, ""all_cluster_clearance_q05"": -0.1368399399361202, ""center_norm_pre_normalization"": 0.8691291943926105}, {""absolute_escape_q05"": -0.13639356750320428, ""relative_outward_q05"": -0.028969865307865824, ""escape_rate"": 0.0859375, ""compact_radius_q95"": 0.5914417979704231, ""triggered_pairwise_mean"": 0.7395585139550782, ""triggered_pairwise_q05"": 0.6709469969430026, ""all_cluster_clearance_q05"": -0.13639356750320428, ""center_norm_pre_normalization"": 0.8611580653132769}]",compact
494,28615,21775,anniversaire,anniversaire,OK,"(21775,)",-0.7900643621446897,12.988893245856588,False,False,-0.1595222983840899,-0.031452399088932,0.0546875,0.5990896646716676,0.753366132011474,0.6788076929258118,-0.1595222983840899,False,8.976114919204498,2.572619954446604,0.9424342105263158,0.4977241616791689,"[{""absolute_escape_q05"": -0.15952229838408996, ""relative_outward_q05"": -0.027294334249396743, ""escape_rate"": 0.0703125, ""compact_radius_q95"": 0.5850416489678987, ""triggered_pairwise_mean"": 0.7572155387988153, ""triggered_pairwise_q05"": 0.6866367406939947, ""all_cluster_clearance_q05"": -0.15952229838408996, ""center_norm_pre_normalization"": 0.8712705049289009}, {""absolute_escape_q05"": -0.1572026324465515, ""relative_outward_q05"": -0.03145239908893208, ""escape_rate"": 0.0546875, ""compact_radius_q95"": 0.5943921936720926, ""triggered_pairwise_mean"": 0.7618638751944218, ""triggered_pairwise_q05"": 0.6874868662570132, ""all_cluster_clearance_q05"": -0.1572026324465515, ""center_norm_pre_normalization"": 0.8739132188139951}, {""absolute_escape_q05"": -0.15620949098289263, ""relative_outward_q05"": -0.030463638673214343, ""escape_rate"": 0.0546875, ""compact_radius_q95"": 0.5990896646716676, ""triggered_pairwise_mean"": 0.753366132011474, ""triggered_pairwise_q05"": 0.6788076929258118, ""all_cluster_clearance_q05"": -0.15620949098289263, ""center_norm_pre_normalization"": 0.8690759227390719}]",compact
495,2865,29895, Stalin,▁Stalin,OK,"(29895,)",-0.7692648750389715,11.927776587191836,False,False,-0.1479759473920831,-0.0221004222392672,0.0703125,0.599188505407621,0.7474918118597128,0.6780423940928423,-0.1479759473920831,False,8.398797369604157,2.105021111963364,0.9259868421052632,0.4979712635190525,"[{""absolute_escape_q05"": -0.14797594739208314, ""relative_outward_q05"": -0.021995675260240186, ""escape_rate"": 0.0703125, ""compact_radius_q95"": 0.599188505407621, ""triggered_pairwise_mean"": 0.7474918118597128, ""triggered_pairwise_q05"": 0.6780423940928423, ""all_cluster_clearance_q05"": -0.14797594739208314, ""center_norm_pre_normalization"": 0.8657161962593715}, {""absolute_escape_q05"": -0.12859429398997685, ""relative_outward_q05"": -0.022100422239267274, ""escape_rate"": 0.0703125, ""compact_radius_q95"": 0.541414182369495, ""triggered_pairwise_mean"": 0.7847110609236941, ""triggered_pairwise_q05"": 0.7219794984832446, ""all_cluster_clearance_q05"": -0.12859429398997685, ""center_norm_pre_normalization"": 0.8867880277356023}, {""absolute_escape_q05"": -0.1436937680042984, ""relative_outward_q05"": -0.020044427673965432, ""escape_rate"": 0.109375, ""compact_radius_q95"": 0.585362479297986, ""triggered_pairwise_mean"": 0.7494495587388408, ""triggered_pairwise_q05"": 0.6795384581958214, ""all_cluster_clearance_q05"": -0.1436937680042984, ""center_norm_pre_normalization"": 0.8668373459846642}]",compact
496,22829,10748, Palestinian,▁Palestinian,OK,"(10748,)",-0.7846662630205876,12.72170867775791,False,False,-0.152226363955172,-0.0332343755283984,0.046875,0.5992055235370171,0.7438645701412652,0.6767067900923266,-0.152226363955172,False,8.6113181977586,2.6617187764199244,0.950657894736842,0.4980138088425426,"[{""absolute_escape_q05"": -0.152226363955172, ""relative_outward_q05"": -0.03323437552839849, ""escape_rate"": 0.0703125, ""compact_radius_q95"": 0.5992055235370171, ""triggered_pairwise_mean"": 0.7438645701412652, ""triggered_pairwise_q05"": 0.6773474147313179, ""all_cluster_clearance_q05"": -0.152226363955172, ""center_norm_pre_normalization"": 0.8636351247075048}, {""absolute_escape_q05"": -0.1476049790710177, ""relative_outward_q05"": -0.03174404133874907, ""escape_rate"": 0.046875, ""compact_radius_q95"": 0.5837309592837179, ""triggered_pairwise_mean"": 0.75504024131944, ""triggered_pairwise_q05"": 0.6904525796848283, ""all_cluster_clearance_q05"": -0.1476049790710177, ""center_norm_pre_normalization"": 0.8700310280490097}, {""absolute_escape_q05"": -0.14058528042382615, ""relative_outward_q05"": -0.026742754386416715, ""escape_rate"": 0.078125, ""compact_radius_q95"": 0.5978772939857664, ""triggered_pairwise_mean"": 0.7467105202160228, ""triggered_pairwise_q05"": 0.6767067900923266, ""all_cluster_clearance_q05"": -0.14058528042382615, ""center_norm_pre_normalization"": 0.8652683656788309}]",compact
497,5241,21681, racism,▁racism,OK,"(21681,)",-0.7725309632530215,12.095409705647192,False,False,-0.1493519102458608,-0.0239085480951676,0.0625,0.5992705049119931,0.752411763181758,0.6812614992562035,-0.1493519102458608,False,8.46759551229304,2.19542740475838,0.9342105263157896,0.4981762622799826,"[{""absolute_escape_q05"": -0.14662393435935164, ""relative_outward_q05"": -0.023908548095167608, ""escape_rate"": 0.0625, ""compact_radius_q95"": 0.5615956617823761, ""triggered_pairwise_mean"": 0.7672485061850992, ""triggered_pairwise_q05"": 0.7105072084999409, ""all_cluster_clearance_q05"": -0.14662393435935164, ""center_norm_pre_normalization"": 0.8769645817436762}, {""absolute_escape_q05"": -0.1302256627165341, ""relative_outward_q05"": -0.023558497057568496, ""escape_rate"": 0.0859375, ""compact_radius_q95"": 0.5453976067591352, ""triggered_pairwise_mean"": 0.7724325232685597, ""triggered_pairwise_q05"": 0.7159822958288156, ""all_cluster_clearance_q05"": -0.1302256627165341, ""center_norm_pre_normalization"": 0.8798922630614954}, {""absolute_escape_q05"": -0.1493519102458608, ""relative_outward_q05"": -0.023828502544320514, ""escape_rate"": 0.078125, ""compact_radius_q95"": 0.5992705049119931, ""triggered_pairwise_mean"": 0.752411763181758, ""triggered_pairwise_q05"": 0.6812614992562035, ""all_cluster_clearance_q05"": -0.1493519102458608, ""center_norm_pre_normalization"": 0.8685309705050196}]",compact
498,803,15734, Français,▁Français,OK,"(15734,)",-0.7626768874648322,11.575786345351908,False,False,-0.1431796827713338,-0.0201793625551001,0.0859375,0.5993178421383982,0.7366537802872761,0.6694386462897166,-0.1431796827713338,False,8.158984138566693,2.0089681277550087,0.9095394736842104,0.4982946053459955,"[{""absolute_escape_q05"": -0.14254163820925533, ""relative_outward_q05"": -0.018193128227743115, ""escape_rate"": 0.0859375, ""compact_radius_q95"": 0.5965899990716615, ""triggered_pairwise_mean"": 0.7404106165395038, ""triggered_pairwise_q05"": 0.672692856885895, ""all_cluster_clearance_q05"": -0.14254163820925533, ""center_norm_pre_normalization"": 0.8616488025736929}, {""absolute_escape_q05"": -0.14317968277133386, ""relative_outward_q05"": -0.02017936255510017, ""escape_rate"": 0.0859375, ""compact_radius_q95"": 0.5856605185763921, ""triggered_pairwise_mean"": 0.7538381227753862, ""triggered_pairwise_q05"": 0.6895886246717716, ""all_cluster_clearance_q05"": -0.14317968277133386, ""center_norm_pre_normalization"": 0.8693453070250278}, {""absolute_escape_q05"": -0.1383996953559153, ""relative_outward_q05"": -0.018256029093352895, ""escape_rate"": 0.09375, ""compact_radius_q95"": 0.5993178421383982, ""triggered_pairwise_mean"": 0.7366537802872761, ""triggered_pairwise_q05"": 0.6694386462897166, ""all_cluster_clearance_q05"": -0.1383996953559153, ""center_norm_pre_normalization"": 0.8594830847900826}]",compact
499,5004,30242, boycott,▁boycott,OK,"(30242,)",-0.7736909663930389,12.081400574986032,False,False,-0.1490311578238984,-0.0252583602049827,0.125,0.5994014483641577,0.754748757379853,0.6805367950278417,-0.1490311578238984,False,8.451557891194922,2.262918010249138,0.868421052631579,0.4985036209103941,"[{""absolute_escape_q05"": -0.14537171851885536, ""relative_outward_q05"": -0.022265108291039098, ""escape_rate"": 0.125, ""compact_radius_q95"": 0.5568152840864513, ""triggered_pairwise_mean"": 0.7749529914494321, ""triggered_pairwise_q05"": 0.7140309729960483, ""all_cluster_clearance_q05"": -0.14537171851885536, ""center_norm_pre_normalization"": 0.8813121873519519}, {""absolute_escape_q05"": -0.14903115782389845, ""relative_outward_q05"": -0.025148657755027753, ""escape_rate"": 0.1796875, ""compact_radius_q95"": 0.5772901813200373, ""triggered_pairwise_mean"": 0.7733980519009827, ""triggered_pairwise_q05"": 0.7046756586672293, ""all_cluster_clearance_q05"": -0.14903115782389845, ""center_norm_pre_normalization"": 0.8804364712587124}, {""absolute_escape_q05"": -0.14531567613089985, ""relative_outward_q05"": -0.025258360204982764, ""escape_rate"": 0.1640625, ""compact_radius_q95"": 0.5994014483641577, ""triggered_pairwise_mean"": 0.754748757379853, ""triggered_pairwise_q05"": 0.6805367950278417, ""all_cluster_clearance_q05"": -0.14531567613089985, ""center_norm_pre_normalization"": 0.8698648073987424}]",compact+sticky
500,1123,25577, Ethics,▁Ethics,OK,"(25577,)",-0.7645442484026455,11.664159760549856,False,False,-0.1464501169564102,-0.0186711391669378,0.0859375,0.5994229922792974,0.7387784076986161,0.6740211291082312,-0.1464501169564102,False,8.322505847820509,1.933556958346893,0.9095394736842104,0.4985574806982434,"[{""absolute_escape_q05"": -0.1464501169564102, ""relative_outward_q05"": -0.017460486324286595, ""escape_rate"": 0.0859375, ""compact_radius_q95"": 0.5862291189445522, ""triggered_pairwise_mean"": 0.741976051207485, ""triggered_pairwise_q05"": 0.6812753708747588, ""all_cluster_clearance_q05"": -0.1464501169564102, ""center_norm_pre_normalization"": 0.8625496296905296}, {""absolute_escape_q05"": -0.13138213427423798, ""relative_outward_q05"": -0.018671139166937856, ""escape_rate"": 0.09375, ""compact_radius_q95"": 0.5641668105140286, ""triggered_pairwise_mean"": 0.7609040188421635, ""triggered_pairwise_q05"": 0.7028779200963802, ""all_cluster_clearance_q05"": -0.13138213427423798, ""center_norm_pre_normalization"": 0.873368167866566}, {""absolute_escape_q05"": -0.13166444704206243, ""relative_outward_q05"": -0.014944469870578484, ""escape_rate"": 0.109375, ""compact_radius_q95"": 0.5994229922792974, ""triggered_pairwise_mean"": 0.7387784076986161, ""triggered_pairwise_q05"": 0.6740211291082312, ""all_cluster_clearance_q05"": -0.13166444704206243, ""center_norm_pre_normalization"": 0.8607085463671422}]",compact
501,586,26485, Edmonton,▁Edmonton,OK,"(26485,)",-0.7612279504988215,11.497195651122608,False,False,-0.1459069919261295,-0.0158737723094777,0.0859375,0.5994471862632142,0.7390306975287061,0.6706233241105786,-0.1459069919261295,False,8.295349596306476,1.793688615473886,0.9095394736842104,0.4986179656580355,"[{""absolute_escape_q05"": -0.14331568327121297, ""relative_outward_q05"": -0.015018481103678833, ""escape_rate"": 0.1171875, ""compact_radius_q95"": 0.5876938521064565, ""triggered_pairwise_mean"": 0.7404457779095104, ""triggered_pairwise_q05"": 0.6749826143272734, ""all_cluster_clearance_q05"": -0.14331568327121297, ""center_norm_pre_normalization"": 0.8616690464602673}, {""absolute_escape_q05"": -0.14590699192612952, ""relative_outward_q05"": -0.014309025413035864, ""escape_rate"": 0.0859375, ""compact_radius_q95"": 0.5874280428057912, ""triggered_pairwise_mean"": 0.7482839720243496, ""triggered_pairwise_q05"": 0.6849795873051169, ""all_cluster_clearance_q05"": -0.14590699192612952, ""center_norm_pre_normalization"": 0.866170020171527}, {""absolute_escape_q05"": -0.13730388697730636, ""relative_outward_q05"": -0.015873772309477722, ""escape_rate"": 0.09375, ""compact_radius_q95"": 0.5994471862632142, ""triggered_pairwise_mean"": 0.7390306975287061, ""triggered_pairwise_q05"": 0.6706233241105786, ""all_cluster_clearance_q05"": -0.13730388697730636, ""center_norm_pre_normalization"": 0.8608539484959032}]",compact
502,1198,12873, Soviet,▁Soviet,OK,"(12873,)",-0.7649163659809207,11.680680294580364,False,False,-0.1470153279511531,-0.0184341437529279,0.0859375,0.5994668942768396,0.7383941646096223,0.6744719844258897,-0.1470153279511531,False,8.350766397557658,1.9217071876463965,0.9095394736842104,0.498667235692099,"[{""absolute_escape_q05"": -0.14701532795115319, ""relative_outward_q05"": -0.013871611162191004, ""escape_rate"": 0.1015625, ""compact_radius_q95"": 0.5994668942768396, ""triggered_pairwise_mean"": 0.7383941646096223, ""triggered_pairwise_q05"": 0.6744719844258897, ""all_cluster_clearance_q05"": -0.14701532795115319, ""center_norm_pre_normalization"": 0.8604870484751375}, {""absolute_escape_q05"": -0.13377030640831414, ""relative_outward_q05"": -0.018434143752927935, ""escape_rate"": 0.0859375, ""compact_radius_q95"": 0.5679568295296672, ""triggered_pairwise_mean"": 0.7600851002585705, ""triggered_pairwise_q05"": 0.7010872041755387, ""all_cluster_clearance_q05"": -0.13377030640831414, ""center_norm_pre_normalization"": 0.8729028787846967}, {""absolute_escape_q05"": -0.13675154039893855, ""relative_outward_q05"": -0.012440275149141778, ""escape_rate"": 0.0859375, ""compact_radius_q95"": 0.5948587873152354, ""triggered_pairwise_mean"": 0.7417801542871775, ""triggered_pairwise_q05"": 0.6780160193861418, ""all_cluster_clearance_q05"": -0.13675154039893855, ""center_norm_pre_normalization"": 0.862436952595629}]",compact
503,1104,16887, Nokia,▁Nokia,OK,"(16887,)",-0.7646661153469259,11.659293337556724,False,False,-0.1461864661378671,-0.0189990551193059,0.09375,0.5994805940897527,0.7443314513390971,0.6700566821946837,-0.1461864661378671,False,8.309323306893356,1.9499527559653,0.9013157894736842,0.4987014852243818,"[{""absolute_escape_q05"": -0.14618646613786712, ""relative_outward_q05"": -0.018999055119305996, ""escape_rate"": 0.1015625, ""compact_radius_q95"": 0.5990033243086622, ""triggered_pairwise_mean"": 0.7443314513390971, ""triggered_pairwise_q05"": 0.672203647169152, ""all_cluster_clearance_q05"": -0.14618646613786712, ""center_norm_pre_normalization"": 0.8639032713705608}, {""absolute_escape_q05"": -0.1328685613092292, ""relative_outward_q05"": -0.01883081266558153, ""escape_rate"": 0.09375, ""compact_radius_q95"": 0.5532915476829503, ""triggered_pairwise_mean"": 0.7720002591098981, ""triggered_pairwise_q05"": 0.7071654941255913, ""all_cluster_clearance_q05"": -0.1328685613092292, ""center_norm_pre_normalization"": 0.8796485136091192}, {""absolute_escape_q05"": -0.13889329742569415, ""relative_outward_q05"": -0.018376742675489905, ""escape_rate"": 0.140625, ""compact_radius_q95"": 0.5994805940897527, ""triggered_pairwise_mean"": 0.7445141996209418, ""triggered_pairwise_q05"": 0.6700566821946837, ""all_cluster_clearance_q05"": -0.13889329742569415, ""center_norm_pre_normalization"": 0.8640082076173202}]",compact
504,429,1894, Canada,▁Canada,OK,"(1894,)",-0.760196015505495,11.426005394187452,False,False,-0.1461399797683069,-0.0145426149719153,0.1015625,0.5995134207652727,0.7369576548593717,0.6701933926226075,-0.1461399797683069,False,8.306998988415348,1.7271307485957663,0.8930921052631579,0.4987835519131817,"[{""absolute_escape_q05"": -0.14319816798837565, ""relative_outward_q05"": -0.014542614971915328, ""escape_rate"": 0.1015625, ""compact_radius_q95"": 0.5928320568278383, ""triggered_pairwise_mean"": 0.7373421051794122, ""triggered_pairwise_q05"": 0.67227060761502, ""all_cluster_clearance_q05"": -0.14319816798837565, ""center_norm_pre_normalization"": 0.8598802942151266}, {""absolute_escape_q05"": -0.1424458097510685, ""relative_outward_q05"": -0.014400512108129765, ""escape_rate"": 0.1015625, ""compact_radius_q95"": 0.5764602695082601, ""triggered_pairwise_mean"": 0.7474290415103693, ""triggered_pairwise_q05"": 0.6872647564064355, ""all_cluster_clearance_q05"": -0.1424458097510685, ""center_norm_pre_normalization"": 0.8656802253516013}, {""absolute_escape_q05"": -0.14613997976830698, ""relative_outward_q05"": -0.012023609665970181, ""escape_rate"": 0.1171875, ""compact_radius_q95"": 0.5995134207652727, ""triggered_pairwise_mean"": 0.7369576548593717, ""triggered_pairwise_q05"": 0.6701933926226075, ""all_cluster_clearance_q05"": -0.14613997976830698, ""center_norm_pre_normalization"": 0.8596584633500391}]",compact
